"縣市名稱","鄉鎮名稱","段號名稱","小段名稱","母號","子號","分號","面積(㎡)","使用單位名稱","使用部門名稱","使用分部名稱","使用分區名稱","使用地類名稱"
"彰化縣","溪湖鎮","湖東",,"0720","0000","000","42","中彰區處","溪湖資產課","土地股","鐵路用地      ","無"
"彰化縣","溪湖鎮","湖東",,"0876","0000","000","38","中彰區處","溪湖資產課","土地股","鐵路用地      ","無"
"彰化縣","溪湖鎮","湖東",,"0936","0000","000","4","中彰區處","溪湖資產課","土地股","鐵路用地      ","無"
"彰化縣","溪湖鎮","湖東",,"0937","0000","000","737","中彰區處","溪湖資產課","土地股","鐵路用地      ","無"
"彰化縣","溪湖鎮","湖東",,"0948","0000","000","40","中彰區處","溪湖資產課","土地股","綠地        ","無"
"彰化縣","溪湖鎮","湖東",,"0948","0000","002","8","中彰區處","溪湖資產課","土地股","綠地        ","無"
"彰化縣","溪湖鎮","湖東",,"1098","0000","000","79","中彰區處","溪湖資產課","土地股","鐵路用地      ","無"
"彰化縣","溪湖鎮","湖東",,"1117","0000","000","200.62","中彰區處","溪湖資產課","土地股","住宅區       ","無"
"彰化縣","溪湖鎮","湖東",,"1118","0000","000","160.43","中彰區處","溪湖資產課","土地股","住宅區       ","無"
"彰化縣","溪湖鎮","東溪",,"0066","0000","000","125","中彰區處","溪湖資產課","土地股","農業區       ","無"
"彰化縣","溪湖鎮","西溪",,"0643","0001","000","316","中彰區處","溪湖資產課","土地股","工業區       ","無"
"彰化縣","溪湖鎮","西溪",,"0643","0001","002","205","中彰區處","溪湖資產課","土地股","工業區       ","無"
"彰化縣","溪湖鎮","西溪",,"0860","0000","000","109","中彰區處","溪湖資產課","土地股","工業區       ","無"
"彰化縣","溪湖鎮","西溪",,"1086","0000","000","597","中彰區處","溪湖資產課","土地股","倉儲區       ","無"
"彰化縣","溪湖鎮","西溪",,"1096","0000","000","119","中彰區處","溪湖資產課","土地股","倉儲區       ","無"
"彰化縣","溪湖鎮","西溪",,"1153","0000","000","22","中彰區處","溪湖資產課","土地股","商業區       ","無"
"彰化縣","溪湖鎮","頂庄",,"0360","0000","000","396","中彰區處","溪湖資產課","土地股","特定農業區     ","交通用地"
"彰化縣","溪湖鎮","中東",,"1316","0000","000","231.16","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","溪湖鎮","中東",,"1336","0000","000","1255.5","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","溪湖鎮","中東",,"1340","0000","000","335.25","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","溪湖鎮","中東",,"1347","0000","000","1485.46","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","中德",,"1773","0000","000","1065","中彰區處","溪湖資產課","土地股","倉儲區       ","無"
"彰化縣","田中鎮","中德",,"1782","0000","000","3132","中彰區處","溪湖資產課","土地股","商業區       ","無"
"彰化縣","田中鎮","中德",,"1786","0000","000","159","中彰區處","溪湖資產課","土地股","倉儲區       ","無"
"彰化縣","田中鎮","大崙",,"0681","0000","000","1359.65","中彰區處","農場課","溪州農場","一般農業區     ","特定目的事業用地"
"彰化縣","田中鎮","大崙",,"0920","0000","000","2981.06","中彰區處","農場課","溪州農場","一般農業區     ","特定目的事業用地"
"彰化縣","田中鎮","大崙",,"1016","0000","000","836.98","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1018","0000","000","23.86","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1022","0000","000","153.65","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1043","0000","000","1487.26","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1218","0000","000","129.11","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1219","0000","000","165.29","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1220","0000","000","258.25","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1228","0000","000","559.67","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1252","0000","000","348.31","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1253","0000","000","37.34","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1322","0000","000","224.33","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1328","0000","000","407.78","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1331","0000","000","196.96","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1334","0000","000","925.69","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","大崙",,"1357","0000","000","308.3","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","田中鎮","興酪",,"0074","0000","000","1518.22","中彰區處","溪湖資產課","土地股","一般農業區     ","農牧用地"
"彰化縣","田中鎮","興酪",,"0091","0000","000","3267.71","中彰區處","溪湖資產課","土地股","一般農業區     ","農牧用地"
"彰化縣","田中鎮","興酪",,"0092","0000","000","688.01","中彰區處","溪湖資產課","土地股","一般農業區     ","農牧用地"
"彰化縣","田中鎮","興酪",,"0601","0000","000","2519.19","中彰區處","農場課","溪州農場","一般農業區     ","特定目的事業用地"
"彰化縣","田中鎮","新興",,"0520","0000","000","108.04","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","田中鎮","新興",,"0524","0000","000","390","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","田中鎮","新興",,"0524","0000","005","1443.62","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","田中鎮","新興",,"0550","0000","000","742.43","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","田中鎮","新興",,"0968","0000","000","913.36","中彰區處","農場課","溪州農場","一般農業區     ","特定目的事業用地"
"彰化縣","田中鎮","新興",,"1098","0000","000","372.28","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","二林鎮","二林",,"0081","0004","000","601","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","大排沙",,"0823","0001","000","52","中彰區處","溪湖資產課","土地股","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","大排沙",,"1013","0000","000","2022","中彰區處","溪湖資產課","土地股","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","大排沙",,"1015","0000","000","1719","中彰區處","溪湖資產課","土地股","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","大排沙",,"1015","0002","000","202","中彰區處","溪湖資產課","土地股","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","大排沙",,"1037","0001","000","296","中彰區處","溪湖資產課","土地股","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","柳子溝","0014","0002","001","252","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","柳子溝","0033","0019","000","1943","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","柳子溝","0056","0002","000","3133","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0008","0005","000","273","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0011","0008","000","1370","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0061","0001","000","2331","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0067","0004","000","1196","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0075","0006","000","210","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0086","0000","000","240","中彰區處","溪湖資產課","土地股","特定農業區     ","農牧用地"
"彰化縣","二林鎮","萬興","萬興","0086","0001","000","922","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0086","0004","000","19.5","中彰區處","溪湖資產課","土地股","特定農業區     ","水利用地"
"彰化縣","二林鎮","萬興","萬興","0086","0005","000","7.5","中彰區處","溪湖資產課","土地股","特定農業區     ","水利用地"
"彰化縣","二林鎮","萬興","萬興","0089","0005","000","1356","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0100","0266","000","133","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0100","0277","000","125","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0100","0360","002","608","虎尾糖廠","溪湖原料課","萬興農場","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0102","0004","000","388","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0102","0007","000","169","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0107","0004","000","821","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","萬興","萬興","0108","0000","000","2472","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","舊趙甲",,"0003","0020","001","95","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","二林鎮","舊趙甲",,"0007","0001","000","1470","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","舊趙甲",,"0045","0015","000","277","中彰區處","溪湖資產課","資產股","鄉村區       ","乙種建築用地"
"彰化縣","二林鎮","舊趙甲",,"0066","0001","000","838","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","二林鎮","舊趙甲",,"0070","0001","000","1148","中彰區處","溪湖資產課","土地股","一般農業區     ","特定目的事業用地"
"彰化縣","二林鎮","舊趙甲",,"0245","0000","000","5948","中彰區處","溪湖資產課","土地股","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","舊趙甲",,"0277","0000","001","968","中彰區處","溪湖資產課","土地股","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","舊趙甲",,"0277","0000","002","474","中彰區處","溪湖資產課","土地股","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","舊趙甲",,"0345","0000","000","12184","中彰區處","溪湖資產課","土地股","特定專用區     ","特定目的事業用地"
"彰化縣","二林鎮","外竹",,"0190","0000","000","3015","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
"彰化縣","二林鎮","外竹",,"0251","0001","000","590","中彰區處","溪湖資產課","土地股","特定農業區     ","特定目的事業用地"
